Id,Date,StepTotal
2022484408,1995:07:28,5437
2022484408,1995:07:29,13803
2022484408,1995:07:30,9918
2022484408,1995:07:31,10562
2022484408,1995:08:01,9923
2022484408,1995:08:02,11020
2022484408,1995:08:03,480
2022484408,1995:08:04,12210
2022484408,1995:08:05,8434
2022484408,1995:08:06,4221
2022484408,1995:08:07,5781
2022484408,1995:08:08,9380
2022484408,1995:08:09,6998
2022484408,1995:08:10,4796
2022484408,1995:08:11,13581
2022484408,1995:08:12,8640
2022484408,1995:08:13,5758
2022484408,1995:08:14,13001
2022484408,1995:08:15,5826
2022484408,1995:08:16,12061
2022484408,1995:08:17,1158
2022484408,1995:08:18,4197
2022484408,1995:08:19,7958
2022484408,1995:08:20,10970
2022484408,1995:08:21,10535
2022484408,1995:08:22,11715
2022484408,1995:08:23,8695
2022484408,1995:08:24,14146
2022484408,1995:08:25,10748
2022484408,1995:08:26,11810
2022484408,1995:08:27,5671
2022484408,1995:08:28,11784
2022484408,1995:08:29,12493
2022484408,1995:08:30,9376
2022484408,1995:08:31,3412
2022484408,1995:09:01,9582
2022484408,1995:09:02,4691
2022484408,1995:09:03,1397
2022484408,1995:09:04,2461
2022484408,1995:09:05,1636
2022484408,1995:09:06,11186
2022484408,1995:09:07,10127
2022484408,1995:09:08,4223
2022484408,1995:09:09,11579
2022484408,1995:09:10,10586
2022484408,1995:09:11,1644
2022484408,1995:09:12,1358
2022484408,1995:09:13,14947
2022484408,1995:09:14,29
2022484408,1995:09:15,10064
2022484408,1995:09:16,1924
2022484408,1995:09:17,1815
2022484408,1995:09:18,9311
2022484408,1995:09:19,5481
2022484408,1995:09:20,501
2022484408,1995:09:21,9327
2022484408,1995:09:22,14750
2022484408,1995:09:23,5405
2022484408,1995:09:24,1895
2022484408,1995:09:25,1678
2022484408,1995:09:26,10212
2022484408,1995:09:27,664
2022484408,1995:09:28,535
2022484408,1995:09:29,9756
2022484408,1995:09:30,5972
2022484408,1995:10:01,14945
2022484408,1995:10:02,13450
2022484408,1995:10:03,11086
2022484408,1995:10:04,12642
2022484408,1995:10:05,226
2022484408,1995:10:06,7635
2022484408,1995:10:07,9087
2022484408,1995:10:08,13975
2022484408,1995:10:09,7445
2022484408,1995:10:10,9704
2022484408,1995:10:11,12200
2022484408,1995:10:12,2523
2022484408,1995:10:13,7072
2022484408,1995:10:14,994
2022484408,1995:10:15,12960
2022484408,1995:10:16,1910
2022484408,1995:10:17,2212
2022484408,1995:10:18,13013
2022484408,1995:10:19,5552
2022484408,1995:10:20,6890
2022484408,1995:10:21,11641
2022484408,1995:10:22,1179
2022484408,1995:10:23,10707
2022484408,1995:10:24,7425
2022484408,1995:10:25,5173
2022484408,1995:10:26,9196
2022484408,1995:10:27,10786
2022484408,1995:10:28,6251
2022484408,1995:10:29,4074
2022484408,1995:10:30,58
2022484408,1995:10:31,9600
2022484408,1995:11:01,4537
2022484408,1995:11:02,624
2022484408,1995:11:03,10700
2022484408,1995:11:04,38
2022484408,1995:11:05,4445
2022484408,1995:11:06,8013
2022484408,1995:11:07,270
2022484408,1995:11:08,14692
2022484408,1995:11:09,10311
2022484408,1995:11:10,3146
2022484408,1995:11:11,9375
2022484408,1995:11:12,10969
2022484408,1995:11:13,3991
2022484408,1995:11:14,13379
2022484408,1995:11:15,4812
2022484408,1995:11:16,2357
2022484408,1995:11:17,8287
2022484408,1995:11:18,2456
2022484408,1995:11:19,10940
2022484408,1995:11:20,6831
2022484408,1995:11:21,7578
2022484408,1995:11:22,9246
2022484408,1995:11:23,13227
2022484408,1995:11:24,13375
2022484408,1995:11:25,13547
2022484408,1995:11:26,1563
2022484408,1995:11:27,14862
2022484408,1995:11:28,6241
2022484408,1995:11:29,5890
2022484408,1995:11:30,8190
2022484408,1995:12:01,9202
2022484408,1995:12:02,4402
2022484408,1995:12:03,2428
2022484408,1995:12:04,14157
2022484408,1995:12:05,9523
2022484408,1995:12:06,10035
2022484408,1995:12:07,7798
2022484408,1995:12:08,3310
2022484408,1995:12:09,2893
2022484408,1995:12:10,9739
2022484408,1995:12:11,6428
2022484408,1995:12:12,4203
2022484408,1995:12:13,4380
2022484408,1995:12:14,2928
2022484408,1995:12:15,14114
2022484408,1995:12:16,11775
2022484408,1995:12:17,10710
2022484408,1995:12:18,9481
2022484408,1995:12:19,4381
2022484408,1995:12:20,12752
2022484408,1995:12:21,13281
2022484408,1995:12:22,5208
2022484408,1995:12:23,3038
2022484408,1995:12:24,6902
2022484408,1995:12:25,10978
2022484408,1995:12:26,13267
2022484408,1995:12:27,6963
2022484408,1995:12:28,12134
2022484408,1995:12:29,14311
2022484408,1995:12:30,8799
2022484408,1995:12:31,12265
2022484408,1996:01:01,221
2022484408,1996:01:02,14152
2022484408,1996:01:03,11415
2022484408,1996:01:04,9142
2022484408,1996:01:05,4514
2022484408,1996:01:06,3237
2022484408,1996:01:07,7612
2022484408,1996:01:08,13583
2022484408,1996:01:09,6228
2022484408,1996:01:10,13489
2022484408,1996:01:11,2831
2022484408,1996:01:12,12233
2022484408,1996:01:13,11506
2022484408,1996:01:14,5354
2022484408,1996:01:15,9966
2022484408,1996:01:16,212
2022484408,1996:01:17,9873
2022484408,1996:01:18,5238
2022484408,1996:01:19,11847
2022484408,1996:01:20,6272
2022484408,1996:01:21,10874
2022484408,1996:01:22,7262
2022484408,1996:01:23,11167
2022484408,1996:01:24,11925
2022484408,1996:01:25,166
2022484408,1996:01:26,10357
2022484408,1996:01:27,10651
2022484408,1996:01:28,4732
2022484408,1996:01:29,416
2022484408,1996:01:30,5640
2022484408,1996:01:31,9462
2022484408,1996:02:01,1564
2022484408,1996:02:02,6288
2022484408,1996:02:03,679
2022484408,1996:02:04,5585
2022484408,1996:02:05,11922
2022484408,1996:02:06,4673
2022484408,1996:02:07,14258
2022484408,1996:02:08,13208
2022484408,1996:02:09,10637
2022484408,1996:02:10,13940
2022484408,1996:02:11,13169
2022484408,1996:02:12,7480
2022484408,1996:02:13,10068
2022484408,1996:02:14,11707
2022484408,1996:02:15,11761
2022484408,1996:02:16,8959
2022484408,1996:02:17,13950
2022484408,1996:02:18,13640
2022484408,1996:02:19,7974
2022484408,1996:02:20,9388
2022484408,1996:02:21,5978
2022484408,1996:02:22,3047
2022484408,1996:02:23,2889
2022484408,1996:02:24,2644
2022484408,1996:02:25,9792
2022484408,1996:02:26,13078
2022484408,1996:02:27,6026
2022484408,1996:02:28,238
2022484408,1996:02:29,4936
2022484408,1996:03:01,14426
2022484408,1996:03:02,5798
2022484408,1996:03:03,7190
2022484408,1996:03:04,11801
2022484408,1996:03:05,14550
2022484408,1996:03:06,6006
2022484408,1996:03:07,11105
2022484408,1996:03:08,3930
2022484408,1996:03:09,12781
2022484408,1996:03:10,12333
2022484408,1996:03:11,7053
2022484408,1996:03:12,5411
2022484408,1996:03:13,2048
2022484408,1996:03:14,8483
2022484408,1996:03:15,1463
2022484408,1996:03:16,7397
2022484408,1996:03:17,1056
2022484408,1996:03:18,12324
2022484408,1996:03:19,14686
2022484408,1996:03:20,6325
2022484408,1996:03:21,2331
2022484408,1996:03:22,300
2022484408,1996:03:23,11244
2022484408,1996:03:24,12402
2022484408,1996:03:25,33
2022484408,1996:03:26,14285
2022484408,1996:03:27,2141
2022484408,1996:03:28,4648
2022484408,1996:03:29,13685
2022484408,1996:03:30,8105
2022484408,1996:03:31,2477
2022484408,1996:04:01,4258
2022484408,1996:04:02,418
2022484408,1996:04:03,11740
2022484408,1996:04:04,1225
2022484408,1996:04:05,12922
2022484408,1996:04:06,5185
2022484408,1996:04:07,10815
2022484408,1996:04:08,9191
2022484408,1996:04:09,6116
2022484408,1996:04:10,12338
2022484408,1996:04:11,5401
2022484408,1996:04:12,2168
2022484408,1996:04:13,11964
2022484408,1996:04:14,12694
2022484408,1996:04:15,1750
2022484408,1996:04:16,2824
2022484408,1996:04:17,13514
2022484408,1996:04:18,14454
2022484408,1996:04:19,1227
2022484408,1996:04:20,10341
2022484408,1996:04:21,13840
2022484408,1996:04:22,9932
2022484408,1996:04:23,13509
2022484408,1996:04:24,311
2022484408,1996:04:25,5208
2022484408,1996:04:26,13226
2022484408,1996:04:27,12865
2022484408,1996:04:28,5840
2022484408,1996:04:29,3724
2022484408,1996:04:30,1312
2022484408,1996:05:01,11343
2022484408,1996:05:02,1994
2022484408,1996:05:03,2941
2022484408,1996:05:04,932
2022484408,1996:05:05,2732
2022484408,1996:05:06,13476
2022484408,1996:05:07,12842
2022484408,1996:05:08,13940
2022484408,1996:05:09,13244
2022484408,1996:05:10,1634
2022484408,1996:05:11,4125
2022484408,1996:05:12,613
2022484408,1996:05:13,6011
2022484408,1996:05:14,4679
2022484408,1996:05:15,5866
2022484408,1996:05:16,12367
2022484408,1996:05:17,4346
2022484408,1996:05:18,10293
2022484408,1996:05:19,8601
2022484408,1996:05:20,14367
2022484408,1996:05:21,12270
2022484408,1996:05:22,11703
2022484408,1996:05:23,6154
2022484408,1996:05:24,6995
2022484408,1996:05:25,13510
2022484408,1996:05:26,3461
2022484408,1996:05:27,586
2022484408,1996:05:28,7198
2022484408,1996:05:29,2326
2022484408,1996:05:30,4327
2022484408,1996:05:31,11814
2022484408,1996:06:01,8757
2022484408,1996:06:02,5785
2022484408,1996:06:03,2938
2022484408,1996:06:04,2367
2022484408,1996:06:05,1610
2022484408,1996:06:06,8815
2022484408,1996:06:07,12761
2022484408,1996:06:08,11976
2022484408,1996:06:09,6946
2022484408,1996:06:10,6966
2022484408,1996:06:11,14020
2022484408,1996:06:12,7505
2022484408,1996:06:13,7727
2022484408,1996:06:14,6548
2022484408,1996:06:15,14824
2022484408,1996:06:16,2370
2022484408,1996:06:17,12876
2022484408,1996:06:18,7988
2022484408,1996:06:19,14353
2022484408,1996:06:20,5331
2022484408,1996:06:21,4225
2022484408,1996:06:22,1611
2022484408,1996:06:23,12271
2022484408,1996:06:24,12974
2022484408,1996:06:25,2314
2022484408,1996:06:26,14302
2022484408,1996:06:27,9339
2022484408,1996:06:28,8384
2022484408,1996:06:29,5505
2022484408,1996:06:30,1561
2022484408,1996:07:01,11515
2022484408,1996:07:02,8546
2022484408,1996:07:03,11123
2022484408,1996:07:04,10158
2022484408,1996:07:05,9569
2022484408,1996:07:06,13460
2022484408,1996:07:07,13925
2022484408,1996:07:08,9216
2022484408,1996:07:09,12881
2022484408,1996:07:10,123
2022484408,1996:07:11,12215
2022484408,1996:07:12,3201
2022484408,1996:07:13,3811
2022484408,1996:07:14,11608
2022484408,1996:07:15,10213
2022484408,1996:07:16,14645
2022484408,1996:07:17,504
2022484408,1996:07:18,5800
2022484408,1996:07:19,7036
2022484408,1996:07:20,7525
2022484408,1996:07:21,14834
2022484408,1996:07:22,10456
2022484408,1996:07:23,2056
2022484408,1996:07:24,2945
2022484408,1996:07:25,12569
2022484408,1996:07:26,11809
2022484408,1996:07:27,9991
2022484408,1996:07:28,7418
2022484408,1996:07:29,7363
2022484408,1996:07:30,2365
2022484408,1996:07:31,5649
2022484408,1996:08:01,4175
2022484408,1996:08:02,11032
2022484408,1996:08:03,13481
2022484408,1996:08:04,315
2022484408,1996:08:05,4210
2022484408,1996:08:06,10990
2022484408,1996:08:07,2920
2022484408,1996:08:08,1966
2022484408,1996:08:09,8665
2022484408,1996:08:10,12896
2022484408,1996:08:11,14936
2022484408,1996:08:12,6403
2022484408,1996:08:13,14114
2022484408,1996:08:14,4227
2022484408,1996:08:15,489
2022484408,1996:08:16,3387
2022484408,1996:08:17,8557
2022484408,1996:08:18,1872
2022484408,1996:08:19,13296
2022484408,1996:08:20,10932
2022484408,1996:08:21,8445
2022484408,1996:08:22,3613
2022484408,1996:08:23,5617
2022484408,1996:08:24,7966
2022484408,1996:08:25,9320
2022484408,1996:08:26,8976
2022484408,1996:08:27,6115
2022484408,1996:08:28,12628
2022484408,1996:08:29,3678
2022484408,1996:08:30,9505
2022484408,1996:08:31,11695
2022484408,1996:09:01,12904
2022484408,1996:09:02,6321
2022484408,1996:09:03,3241
2022484408,1996:09:04,1176
2022484408,1996:09:05,8541
2022484408,1996:09:06,12852
2022484408,1996:09:07,278
2022484408,1996:09:08,2206
2022484408,1996:09:09,4615
2022484408,1996:09:10,747
2022484408,1996:09:11,11099
2022484408,1996:09:12,9132
2022484408,1996:09:13,5671
2022484408,1996:09:14,9420
2022484408,1996:09:15,3754
2022484408,1996:09:16,14452
2022484408,1996:09:17,5581
2022484408,1996:09:18,7021
2022484408,1996:09:19,9956
2022484408,1996:09:20,2709
2022484408,1996:09:21,6693
2022484408,1996:09:22,8052
2022484408,1996:09:23,1729
2022484408,1996:09:24,4210
2022484408,1996:09:25,6494
2022484408,1996:09:26,3449
2022484408,1996:09:27,11953
2022484408,1996:09:28,6989
2022484408,1996:09:29,12720
2022484408,1996:09:30,13475
2022484408,1996:10:01,12490
2022484408,1996:10:02,9661
2022484408,1996:10:03,4771
2022484408,1996:10:04,14366
2022484408,1996:10:05,13811
2022484408,1996:10:06,10072
2022484408,1996:10:07,8148
2022484408,1996:10:08,11595
2022484408,1996:10:09,306
2022484408,1996:10:10,7538
2022484408,1996:10:11,10759
2022484408,1996:10:12,1596
2022484408,1996:10:13,2028
2022484408,1996:10:14,9386
2022484408,1996:10:15,11662
2022484408,1996:10:16,8414
2022484408,1996:10:17,14899
2022484408,1996:10:18,823
2022484408,1996:10:19,9718
2022484408,1996:10:20,10851
2022484408,1996:10:21,2700
2022484408,1996:10:22,8393
2022484408,1996:10:23,12652
2022484408,1996:10:24,5331
2022484408,1996:10:25,4559
2022484408,1996:10:26,13103
2022484408,1996:10:27,13598
2022484408,1996:10:28,13871
2022484408,1996:10:29,13303
2022484408,1996:10:30,10424
2022484408,1996:10:31,5532
2022484408,1996:11:01,12900
2022484408,1996:11:02,8568
2022484408,1996:11:03,9803
2022484408,1996:11:04,11864
2022484408,1996:11:05,14663
2022484408,1996:11:06,8080
2022484408,1996:11:07,4667
2022484408,1996:11:08,4381
2022484408,1996:11:09,9936
2022484408,1996:11:10,670
2022484408,1996:11:11,9607
2022484408,1996:11:12,11464
2022484408,1996:11:13,12422
2022484408,1996:11:14,10955
2022484408,1996:11:15,14099
2022484408,1996:11:16,6741
2022484408,1996:11:17,2155
2022484408,1996:11:18,14224
2022484408,1996:11:19,2056
2022484408,1996:11:20,5816
2022484408,1996:11:21,8287
2022484408,1996:11:22,3084
2022484408,1996:11:23,6256
2022484408,1996:11:24,11441
2022484408,1996:11:25,5027
2022484408,1996:11:26,2001
2022484408,1996:11:27,13031
2022484408,1996:11:28,12397
2022484408,1996:11:29,8813
2022484408,1996:11:30,3151
2022484408,1996:12:01,8778
2022484408,1996:12:02,2714
2022484408,1996:12:03,6173
2022484408,1996:12:04,11596
2022484408,1996:12:05,1388
2022484408,1996:12:06,3139
2022484408,1996:12:07,394
2022484408,1996:12:08,5107
2022484408,1996:12:09,10521
2022484408,1996:12:10,10685
2022484408,1996:12:11,13299
2022484408,1996:12:12,8524
2022484408,1996:12:13,6492
2022484408,1996:12:14,3242
2022484408,1996:12:15,12494
2022484408,1996:12:16,11106
2022484408,1996:12:17,8856
2022484408,1996:12:18,6684
2022484408,1996:12:19,10619
2022484408,1996:12:20,4194
2022484408,1996:12:21,10319
2022484408,1996:12:22,5610
2022484408,1996:12:23,492
2022484408,1996:12:24,12272
2022484408,1996:12:25,11935
2022484408,1996:12:26,12997
2022484408,1996:12:27,6338
2022484408,1996:12:28,12110
2022484408,1996:12:29,11892
2022484408,1996:12:30,14429
2022484408,1996:12:31,5237
2022484408,1997:01:01,4132
2022484408,1997:01:02,13057
2022484408,1997:01:03,5434
2022484408,1997:01:04,2048
2022484408,1997:01:05,12043
2022484408,1997:01:06,3929
2022484408,1997:01:07,4236
2022484408,1997:01:08,14037
2022484408,1997:01:09,6455
2022484408,1997:01:10,11686
2022484408,1997:01:11,13260
2022484408,1997:01:12,8062
2022484408,1997:01:13,9197
2022484408,1997:01:14,4430
2022484408,1997:01:15,14934
2022484408,1997:01:16,10298
2022484408,1997:01:17,12047
2022484408,1997:01:18,7988
2022484408,1997:01:19,1810
2022484408,1997:01:20,60
2022484408,1997:01:21,13957
2022484408,1997:01:22,14693
2022484408,1997:01:23,5912
2022484408,1997:01:24,13531
2022484408,1997:01:25,13912
2022484408,1997:01:26,2160
2022484408,1997:01:27,5212
2022484408,1997:01:28,6595
2022484408,1997:01:29,9030
2022484408,1997:01:30,9500
2022484408,1997:01:31,9639
2022484408,1997:02:01,12444
2022484408,1997:02:02,13736
2022484408,1997:02:03,12242
2022484408,1997:02:04,3466
2022484408,1997:02:05,14128
2022484408,1997:02:06,10632
2022484408,1997:02:07,8291
2022484408,1997:02:08,1943
2022484408,1997:02:09,11812
2022484408,1997:02:10,2222
2022484408,1997:02:11,6629
2022484408,1997:02:12,8211
2022484408,1997:02:13,11094
2022484408,1997:02:14,3055
2022484408,1997:02:15,1168
2022484408,1997:02:16,5459
2022484408,1997:02:17,5864
2022484408,1997:02:18,9671
2022484408,1997:02:19,12293
2022484408,1997:02:20,12705
2022484408,1997:02:21,5046
2022484408,1997:02:22,5143
2022484408,1997:02:23,7026
2022484408,1997:02:24,3089
2022484408,1997:02:25,13355
2022484408,1997:02:26,9856
2022484408,1997:02:27,2500
2022484408,1997:02:28,4062
2022484408,1997:03:01,1199
2022484408,1997:03:02,3587
2022484408,1997:03:03,9808
2022484408,1997:03:04,6298
2022484408,1997:03:05,6417
2022484408,1997:03:06,4317
2022484408,1997:03:07,4591
2022484408,1997:03:08,5138
2022484408,1997:03:09,10863
2022484408,1997:03:10,4745
2022484408,1997:03:11,8205
2022484408,1997:03:12,10730
2022484408,1997:03:13,10250
2022484408,1997:03:14,13077
2022484408,1997:03:15,6364
2022484408,1997:03:16,10834
2022484408,1997:03:17,3792
2022484408,1997:03:18,11754
2022484408,1997:03:19,5532
2022484408,1997:03:20,10711
2022484408,1997:03:21,10652
2022484408,1997:03:22,9496
2022484408,1997:03:23,4944
2022484408,1997:03:24,12699
2022484408,1997:03:25,5965
2022484408,1997:03:26,5748
2022484408,1997:03:27,1856
2022484408,1997:03:28,3695
2022484408,1997:03:29,10319
2022484408,1997:03:30,7510
2022484408,1997:03:31,1947
2022484408,1997:04:01,6467
2022484408,1997:04:02,12699
2022484408,1997:04:03,7566
2022484408,1997:04:04,7092
2022484408,1997:04:05,4417
2022484408,1997:04:06,8365
2022484408,1997:04:07,265
2022484408,1997:04:08,10897
2022484408,1997:04:09,4069
2022484408,1997:04:10,11540
2022484408,1997:04:11,11443
2022484408,1997:04:12,1251
2022484408,1997:04:13,3935
2022484408,1997:04:14,9812
2022484408,1997:04:15,9940
2022484408,1997:04:16,14197
2022484408,1997:04:17,3072
2022484408,1997:04:18,14057
2022484408,1997:04:19,5995
2022484408,1997:04:20,2641
2022484408,1997:04:21,10800
2022484408,1997:04:22,9197
2022484408,1997:04:23,5249
2022484408,1997:04:24,11144
2022484408,1997:04:25,13823
2022484408,1997:04:26,11106
2022484408,1997:04:27,5432
2022484408,1997:04:28,13213
2022484408,1997:04:29,1368
2022484408,1997:04:30,5166
2022484408,1997:05:01,7958
2022484408,1997:05:02,6875
2022484408,1997:05:03,9008
2022484408,1997:05:04,3905
2022484408,1997:05:05,9162
2022484408,1997:05:06,13931
2022484408,1997:05:07,14496
2022484408,1997:05:08,8675
2022484408,1997:05:09,7423
2022484408,1997:05:10,7324
2022484408,1997:05:11,2010
2022484408,1997:05:12,11650
2022484408,1997:05:13,12887
2022484408,1997:05:14,7997
2022484408,1997:05:15,8790
2022484408,1997:05:16,8204
2022484408,1997:05:17,9166
2022484408,1997:05:18,3079
2022484408,1997:05:19,10578
2022484408,1997:05:20,11126
2022484408,1997:05:21,13118
2022484408,1997:05:22,5182
2022484408,1997:05:23,7545
2022484408,1997:05:24,3514
2022484408,1997:05:25,9139
2022484408,1997:05:26,10765
2022484408,1997:05:27,5226
2022484408,1997:05:28,14086
2022484408,1997:05:29,2837
2022484408,1997:05:30,6290
2022484408,1997:05:31,1465
2022484408,1997:06:01,3049
2022484408,1997:06:02,12732
2022484408,1997:06:03,4028
2022484408,1997:06:04,11901
2022484408,1997:06:05,14040
2022484408,1997:06:06,11405
2022484408,1997:06:07,12450
2022484408,1997:06:08,3919
2022484408,1997:06:09,8701
2022484408,1997:06:10,3868
2022484408,1997:06:11,8969
2022484408,1997:06:12,11713
2022484408,1997:06:13,10926
2022484408,1997:06:14,4493
2022484408,1997:06:15,12877
2022484408,1997:06:16,1264
2022484408,1997:06:17,12459
2022484408,1997:06:18,3340
2022484408,1997:06:19,6941
2022484408,1997:06:20,1024
2022484408,1997:06:21,10546
2022484408,1997:06:22,2531
2022484408,1997:06:23,7643
2022484408,1997:06:24,14223
2022484408,1997:06:25,2871
2022484408,1997:06:26,1574
2022484408,1997:06:27,7648
2022484408,1997:06:28,14995
2022484408,1997:06:29,9996
2022484408,1997:06:30,2395
2022484408,1997:07:01,8346
2022484408,1997:07:02,5387
2022484408,1997:07:03,5634
2022484408,1997:07:04,5332
2022484408,1997:07:05,2110
2022484408,1997:07:06,4518
2022484408,1997:07:07,13968
2022484408,1997:07:08,13954
2022484408,1997:07:09,3485
2022484408,1997:07:10,3114
2022484408,1997:07:11,5196
2022484408,1997:07:12,7749
2022484408,1997:07:13,11582
2022484408,1997:07:14,13705
2022484408,1997:07:15,5544
2022484408,1997:07:16,2957
2022484408,1997:07:17,10361
2022484408,1997:07:18,11508
2022484408,1997:07:19,1335
2022484408,1997:07:20,7744
2022484408,1997:07:21,1634
2022484408,1997:07:22,2650
2022484408,1997:07:23,14626
2022484408,1997:07:24,10196
2022484408,1997:07:25,1830
2022484408,1997:07:26,11891
2022484408,1997:07:27,9458
2022484408,1997:07:28,13350
2022484408,1997:07:29,2521
2022484408,1997:07:30,13202
2022484408,1997:07:31,5812
2022484408,1997:08:01,7866
2022484408,1997:08:02,5200
2022484408,1997:08:03,1401
2022484408,1997:08:04,11620
2022484408,1997:08:05,2707
2022484408,1997:08:06,12517
2022484408,1997:08:07,10865
2022484408,1997:08:08,5292
2022484408,1997:08:09,8225
2022484408,1997:08:10,11649
2022484408,1997:08:11,11158
2022484408,1997:08:12,13987
2022484408,1997:08:13,13886
2022484408,1997:08:14,8960
2022484408,1997:08:15,10829
2022484408,1997:08:16,9839
2022484408,1997:08:17,7425
2022484408,1997:08:18,9605
2022484408,1997:08:19,11839
2022484408,1997:08:20,11074
2022484408,1997:08:21,7728
2022484408,1997:08:22,1959
2022484408,1997:08:23,6225
2022484408,1997:08:24,11224
2022484408,1997:08:25,13475
2022484408,1997:08:26,3749
2022484408,1997:08:27,12347
2022484408,1997:08:28,3883
2022484408,1997:08:29,11471
2022484408,1997:08:30,7770
2022484408,1997:08:31,9024
2022484408,1997:09:01,10071
2022484408,1997:09:02,6377
2022484408,1997:09:03,8431
2022484408,1997:09:04,13609
2022484408,1997:09:05,8859
2022484408,1997:09:06,4691
2022484408,1997:09:07,11470
2022484408,1997:09:08,8539
2022484408,1997:09:09,14596
2022484408,1997:09:10,11272
2022484408,1997:09:11,1948
2022484408,1997:09:12,4503
2022484408,1997:09:13,6720
2022484408,1997:09:14,10679
2022484408,1997:09:15,6675
2022484408,1997:09:16,11792
2022484408,1997:09:17,1684
2022484408,1997:09:18,10547
2022484408,1997:09:19,27
2022484408,1997:09:20,10523
2022484408,1997:09:21,9441
2022484408,1997:09:22,9268
2022484408,1997:09:23,14569
2022484408,1997:09:24,6893
2022484408,1997:09:25,9591
2022484408,1997:09:26,1980
2022484408,1997:09:27,13607
2022484408,1997:09:28,14435
2022484408,1997:09:29,13758
2022484408,1997:09:30,474
2022484408,1997:10:01,13078
2022484408,1997:10:02,2670
2022484408,1997:10:03,14067
2022484408,1997:10:04,3965
2022484408,1997:10:05,13095
2022484408,1997:10:06,1797
2022484408,1997:10:07,389
2022484408,1997:10:08,9648
2022484408,1997:10:09,13335
2022484408,1997:10:10,9926
2022484408,1997:10:11,10815
2022484408,1997:10:12,13941
2022484408,1997:10:13,2019
2022484408,1997:10:14,438
2022484408,1997:10:15,193
2022484408,1997:10:16,3606
2022484408,1997:10:17,4728
2022484408,1997:10:18,1850
2022484408,1997:10:19,10384
2022484408,1997:10:20,12312
2022484408,1997:10:21,14104
2022484408,1997:10:22,7037
2022484408,1997:10:23,10520
2022484408,1997:10:24,10394
2022484408,1997:10:25,5230
2022484408,1997:10:26,3653
2022484408,1997:10:27,8169
2022484408,1997:10:28,13118
2022484408,1997:10:29,3686
2022484408,1997:10:30,13297
2022484408,1997:10:31,13012
2022484408,1997:11:01,13072
2022484408,1997:11:02,1317
2022484408,1997:11:03,10323
2022484408,1997:11:04,824
2022484408,1997:11:05,3161
2022484408,1997:11:06,4481
2022484408,1997:11:07,3047
2022484408,1997:11:08,7009
2022484408,1997:11:09,10441
2022484408,1997:11:10,9508
2022484408,1997:11:11,8663
2022484408,1997:11:12,6279
2022484408,1997:11:13,12657
2022484408,1997:11:14,6021
2022484408,1997:11:15,1014
2022484408,1997:11:16,1044
2022484408,1997:11:17,3002
2022484408,1997:11:18,9982
2022484408,1997:11:19,13355
2022484408,1997:11:20,12784
2022484408,1997:11:21,3533
2022484408,1997:11:22,9722
2022484408,1997:11:23,14581
2022484408,1997:11:24,5380
2022484408,1997:11:25,5043
2022484408,1997:11:26,5066
2022484408,1997:11:27,13779
2022484408,1997:11:28,6315
2022484408,1997:11:29,13035
2022484408,1997:11:30,6807
2022484408,1997:12:01,5514
2022484408,1997:12:02,2257
2022484408,1997:12:03,14469
2022484408,1997:12:04,4025
2022484408,1997:12:05,7205
2022484408,1997:12:06,13980
2022484408,1997:12:07,6315
2022484408,1997:12:08,10856
2022484408,1997:12:09,448
2022484408,1997:12:10,4670
2022484408,1997:12:11,12501
2022484408,1997:12:12,9331
2022484408,1997:12:13,11683
2022484408,1997:12:14,2
2022484408,1997:12:15,12699
2022484408,1997:12:16,10066
2022484408,1997:12:17,1730
2022484408,1997:12:18,6233
2022484408,1997:12:19,12581
2022484408,1997:12:20,3625
2022484408,1997:12:21,9747
2022484408,1997:12:22,11421
2022484408,1997:12:23,6521
2022484408,1997:12:24,9298
2022484408,1997:12:25,7603
2022484408,1997:12:26,4891
2022484408,1997:12:27,4698
2022484408,1997:12:28,9666
2022484408,1997:12:29,6271
2022484408,1997:12:30,226
2022484408,1997:12:31,8729
2022484408,1998:01:01,7269
2022484408,1998:01:02,1682
2022484408,1998:01:03,11786
2022484408,1998:01:04,3768
2022484408,1998:01:05,3759
2022484408,1998:01:06,498
2022484408,1998:01:07,12297
2022484408,1998:01:08,6808
2022484408,1998:01:09,2714
2022484408,1998:01:10,413
2022484408,1998:01:11,13493
2022484408,1998:01:12,14922
2022484408,1998:01:13,12596
2022484408,1998:01:14,13874
2022484408,1998:01:15,9114
2022484408,1998:01:16,11198
2022484408,1998:01:17,5248
2022484408,1998:01:18,13764
2022484408,1998:01:19,773
2022484408,1998:01:20,8556
2022484408,1998:01:21,4119
2022484408,1998:01:22,10536
2022484408,1998:01:23,7507
2022484408,1998:01:24,11816
2022484408,1998:01:25,308
2022484408,1998:01:26,13825
2022484408,1998:01:27,11152
2022484408,1998:01:28,8714
2022484408,1998:01:29,9348
2022484408,1998:01:30,7996
2022484408,1998:01:31,134
2022484408,1998:02:01,7279
2022484408,1998:02:02,12075
2022484408,1998:02:03,8754
2022484408,1998:02:04,6009
2022484408,1998:02:05,13764
2022484408,1998:02:06,8124
2022484408,1998:02:07,1820
2022484408,1998:02:08,8342
2022484408,1998:02:09,14053
2022484408,1998:02:10,13345
2022484408,1998:02:11,2712
2022484408,1998:02:12,13878
2022484408,1998:02:13,2549
2022484408,1998:02:14,7031
2022484408,1998:02:15,2418
2022484408,1998:02:16,480
2022484408,1998:02:17,12591
